,window_index,MAE,type
0,0,0.011625834740698338,Within- & Cross-Market
1,1,0.014463379047811031,Within- & Cross-Market
2,2,0.02656027488410473,Within- & Cross-Market
3,3,0.018059974536299706,Within- & Cross-Market
4,4,0.008368275128304958,Within- & Cross-Market
5,5,0.012288779951632023,Within- & Cross-Market
6,6,0.018218059092760086,Within- & Cross-Market
7,7,0.021792327985167503,Within- & Cross-Market
8,8,0.01065251138061285,Within- & Cross-Market
9,9,0.02106388658285141,Within- & Cross-Market
10,10,0.025114255025982857,Within- & Cross-Market
11,11,0.013989311642944813,Within- & Cross-Market
12,12,0.024773813784122467,Within- & Cross-Market
13,13,0.024703137576580048,Within- & Cross-Market
14,14,0.008296663872897625,Within- & Cross-Market
15,15,0.019314194098114967,Within- & Cross-Market
16,16,0.009660017676651478,Within- & Cross-Market
17,17,0.012991035357117653,Within- & Cross-Market
18,18,0.015021218918263912,Within- & Cross-Market
19,19,0.014977434650063515,Within- & Cross-Market
20,20,0.015796104446053505,Within- & Cross-Market
21,21,0.017804741859436035,Within- & Cross-Market
22,22,0.012763116508722305,Within- & Cross-Market
23,23,0.019376663491129875,Within- & Cross-Market
24,24,0.04405483230948448,Within- & Cross-Market
25,25,0.024603569880127907,Within- & Cross-Market
26,26,0.03373617306351662,Within- & Cross-Market
27,27,0.04467640817165375,Within- & Cross-Market
28,28,0.03984476253390312,Within- & Cross-Market
29,29,0.052749887108802795,Within- & Cross-Market
30,30,0.04410264641046524,Within- & Cross-Market
31,31,0.030195118859410286,Within- & Cross-Market
32,32,0.02976403199136257,Within- & Cross-Market
33,33,0.0285649336874485,Within- & Cross-Market
34,34,0.043973807245492935,Within- & Cross-Market
35,35,0.031089460477232933,Within- & Cross-Market
36,36,0.044982705265283585,Within- & Cross-Market
37,37,0.025437701493501663,Within- & Cross-Market
38,38,0.029188314452767372,Within- & Cross-Market
39,39,0.007534737233072519,Within- & Cross-Market
40,40,0.038790032267570496,Within- & Cross-Market
41,41,0.0318712554872036,Within- & Cross-Market
42,42,0.020802000537514687,Within- & Cross-Market
43,43,0.008688573725521564,Within- & Cross-Market
44,44,0.018140681087970734,Within- & Cross-Market
45,45,0.008735999464988708,Within- & Cross-Market
46,46,0.01814308762550354,Within- & Cross-Market
47,0,0.07077040523290634,Within-Market
48,1,0.07510257512331009,Within-Market
49,2,0.05585652217268944,Within-Market
50,3,0.07765458524227142,Within-Market
51,4,0.05634283646941185,Within-Market
52,5,0.06900348514318466,Within-Market
53,6,0.08764304965734482,Within-Market
54,7,0.06925122439861298,Within-Market
55,8,0.08170736581087112,Within-Market
56,9,0.09627030789852142,Within-Market
57,10,0.07663636654615402,Within-Market
58,11,0.03483010455965996,Within-Market
59,12,0.09786651283502579,Within-Market
60,13,0.09043585509061813,Within-Market
61,14,0.07809446007013321,Within-Market
62,15,0.06281587481498718,Within-Market
63,16,0.06143159791827202,Within-Market
64,17,0.06529293209314346,Within-Market
65,18,0.05813538655638695,Within-Market
66,19,0.06987392902374268,Within-Market
67,20,0.06317275017499924,Within-Market
68,21,0.05862008407711983,Within-Market
69,22,0.07654254883527756,Within-Market
70,23,0.06542135030031204,Within-Market
71,24,0.18483684957027435,Within-Market
72,25,0.18316951394081116,Within-Market
73,26,0.22118830680847168,Within-Market
74,27,0.16955947875976562,Within-Market
75,28,0.21552185714244843,Within-Market
76,29,0.11773549765348434,Within-Market
77,30,0.11264743655920029,Within-Market
78,31,0.12992367148399353,Within-Market
79,32,0.1458665281534195,Within-Market
80,33,0.10719656199216843,Within-Market
81,34,0.08018139749765396,Within-Market
82,35,0.14958158135414124,Within-Market
83,36,0.15533123910427094,Within-Market
84,37,0.12018632888793945,Within-Market
85,38,0.1687447726726532,Within-Market
86,39,0.06731735169887543,Within-Market
87,40,0.08668910712003708,Within-Market
88,41,0.09704694896936417,Within-Market
89,42,0.08157944679260254,Within-Market
90,43,0.08022911101579666,Within-Market
91,44,0.08748359233140945,Within-Market
92,45,0.0777297392487526,Within-Market
93,46,0.06794467568397522,Within-Market
