Date,USDBCH,USDDOGE,USDBTC,USDLTC,USDUSDT,USDETH,USDLINK,USDBNB,USDADA,USDBUSD,USDXRP,USDPKR,USDNOK,USDKRW,USDHUF,USDCHF,USDBRL,USDHKD,USDRUB,USDJPY,USDDKK,USDSGD,USDILS,USDSEK,USDCAD,USDZAR,USDMXN,USDINR,USDCZK,USDCNY,USDCLP,USDPLN,USDTRY,USDEUR,USDNZD,USDGBP,USDAUD
2015-08-19,0.0024209557933472133,7639.419404125286,0.0044115052055761425,0.28735632183908044,1.0,0.7936507936507936,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,128.89920082495487,101.82,8.2909,1183.16,278.95,0.9651,3.4924,7.7529,66.585,123.78,6.7091,1.4031,3.8664,8.5181,1.3128,12.8804,16.6168,65.0995,24.278,6.4608,693.17,3.7585,2.9245,0.8995232526760818,1.516070345664039,0.6378364587319811,1.3614703880190606
2015-08-20,0.0024209557933472133,7199.424046076315,0.004248990864669641,0.2770083102493075,1.0,0.684931506849315,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,127.03252032520324,101.9,8.2217,1183.93,277.51,0.9585,3.4559,7.752,67.8655,123.38,6.6392,1.402,3.87,8.516,1.3087,12.9327,16.8003,65.4231,24.017,6.4385,688.51,3.7297,2.915,0.8896005693443643,1.5092061575611229,0.6374705169885893,1.3631406761177753
2015-08-21,0.0024209557933472133,6906.077348066298,0.0042997807111837295,0.2801120448179272,1.0,0.7142857142857143,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,126.88745083111279,101.99,8.1892,1194.85,276.22,0.9466,3.4993,7.7523,69.0443,122.01,6.5536,1.4078,3.8667,8.3522,1.3184,12.9655,16.9867,66.0238,23.707,6.4515,697.73,3.71,2.9177,0.8781944322472995,1.4965579167913798,0.6371455877668047,1.3663068725235687
2015-08-22,0.0024209557933472133,7315.28895391368,0.004340466166066236,0.2849002849002849,1.0,0.7246376811594204,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,129.5001295001295,103.94,8.2093,1189.94,268.91,0.9305,3.5531,7.7506,70.844,118.39,6.4221,1.4099,3.8321,8.2482,1.3286,13.2249,17.2012,66.8044,23.248,6.4918,704.31,3.666,2.9411,0.8607333448097779,1.544878727019929,0.6339546088500064,1.398014818957081
2015-08-23,0.0024209557933472133,7262.164124909223,0.004382697111802603,0.2949852507374631,1.0,0.7407407407407407,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,132.41525423728814,103.94,8.2093,1189.94,268.91,0.9305,3.5531,7.7506,70.844,118.39,6.4221,1.4099,3.8321,8.2482,1.3286,13.2249,17.2012,66.8044,23.248,6.4918,704.31,3.666,2.9411,0.8607333448097779,1.544878727019929,0.6339546088500064,1.398014818957081
2015-08-24,0.0024209557933472133,7836.990595611284,0.004750819516366573,0.33444816053511706,1.0,0.8130081300813008,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,135.189941868325,103.94,8.2093,1189.94,268.91,0.9305,3.5531,7.7506,70.844,118.39,6.4221,1.4099,3.8321,8.2482,1.3286,13.2249,17.2012,66.8044,23.248,6.4918,704.31,3.666,2.9411,0.8607333448097779,1.544878727019929,0.6339546088500064,1.398014818957081
2015-08-25,0.0024209557933472133,7770.007770007769,0.004512431749469789,0.3401360544217687,1.0,0.8771929824561404,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,140.33118158854896,104.25,8.2248,1189.95,272.58,0.9388,3.6172,7.7509,68.9555,118.86,6.481,1.4048,3.8534,8.3674,1.3331,13.1796,17.2015,66.2705,23.472,6.5095,706.06,3.6904,2.9392,0.8685079034219212,1.5463120457708364,0.6375111564452378,1.4033118158854898
2015-08-26,0.0024209557933472133,7513.1480090157775,0.004428109639994686,0.3389830508474576,1.0,0.8620689655172414,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,133.47570742124933,103.93,8.3778,1182.2,279.24,0.9542,3.5952,7.7517,68.9418,119.9,6.5963,1.4061,3.9355,8.4923,1.329,13.1179,17.0003,65.9938,23.962,6.4879,704.34,3.7429,2.9308,0.8837825894829873,1.554243083618278,0.6469142191745374,1.404494382022472
2015-08-27,0.0024209557933472133,7739.938080495356,0.004448992303243316,0.3484320557491289,1.0,0.8695652173913044,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,132.43279035889285,104.03,8.2959,1173.13,279.73,0.966,3.5506,7.7495,66.1543,121.03,6.6363,1.3984,3.914,8.4643,1.3197,13.1328,16.8756,65.9583,24.048,6.4753,693.63,3.7628,2.9089,0.8894423196655696,1.5463120457708364,0.649392817715436,1.3958682300390843
2015-08-28,0.0024209557933472133,7552.870090634441,0.004321521175453759,0.3436426116838488,1.0,0.8403361344537815,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,134.53518094981837,103.9,8.2769,1178.87,280.81,0.9622,3.5808,7.7495,65.2015,121.7,6.6712,1.4088,3.9249,8.4555,1.32,13.2894,16.7469,66.14,24.14,6.461,691.07,3.7666,2.9228,0.894534394847482,1.549666821633349,0.6497303618998116,1.3945056477478734
2015-08-29,0.0024209557933472133,7633.587786259542,0.004351988858908521,0.3472222222222222,1.0,0.8474576271186441,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,129.01561088891756,104.1,8.2771,1181.82,279.34,0.9669,3.6187,7.7495,63.843,121.22,6.6572,1.411,3.9204,8.4718,1.3135,13.261,16.7502,66.4023,24.093,6.4409,692.57,3.7741,2.9121,0.891981090000892,1.5787811809283234,0.6518055012384304,1.4064697609001406
2015-08-30,0.0024209557933472133,7745.93338497289,0.00437139360027977,0.3508771929824561,1.0,0.7575757575757576,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,124.22360248447205,104.1,8.2771,1181.82,279.34,0.9669,3.6187,7.7495,63.843,121.22,6.6572,1.411,3.9204,8.4718,1.3135,13.261,16.7502,66.4023,24.093,6.4409,692.57,3.7741,2.9121,0.891981090000892,1.5787811809283234,0.6518055012384304,1.4064697609001406
2015-08-31,0.0024209557933472133,7751.937984496125,0.004346692167260715,0.35211267605633806,1.0,0.7352941176470588,5.285412262156448,9.442870632672333,40.04805766920305,9.442870632672333,126.83916793505834,104.1,8.2771,1181.82,279.34,0.9669,3.6187,7.7495,63.843,121.22,6.6572,1.411,3.9204,8.4718,1.3135,13.261,16.7502,66.4023,24.093,6.4409,692.57,3.7741,2.9121,0.891981090000892,1.5787811809283234,0.6518055012384304,1.4064697609001406
