,USDBCH,USDDOGE,USDBTC,USDLTC,USDUSDT,USDETH,USDLINK,USDBNB,USDADA,USDBUSD,USDXRP,USDPKR,USDNOK,USDKRW,USDHUF,USDCHF,USDBRL,USDHKD,USDRUB,USDJPY,USDDKK,USDSGD,USDILS,USDSEK,USDCAD,USDZAR,USDMXN,USDINR,USDCZK,USDCNY,USDCLP,USDPLN,USDTRY,USDEUR,USDNZD,USDGBP,USDAUD
2009-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0069422809586345835,-0.004328386500838111,0.0,0.0,0.0,0.0,-0.0005285378317632095,0.0,0.0,0.0,0.0,0.0,-0.007938630427988258,-0.017873432893583147,0.0,-0.0028459261507736144,0.0,-4.6558186101552934e-05,0.0,0.0,0.0,0.0,-0.0003850152128568318,-0.006614405670439694,0.0,0.0
2009-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.026237689354793536,0.0,-0.020072130083198303,-0.015347353905803995,-0.008924973550760273,0.0,-0.0009835612100510538,0.0,-0.014057918925770574,-0.0019326253058109533,-0.0007557627264880296,-0.020645304020313837,-0.006847108589828621,-0.01799890361697587,0.0,-0.01127638806793474,-0.01889420308898515,0.0,-0.008876036648588936,-0.01609093120568339,-0.023654669152718633,-0.013458947523125875,0.0,-0.011017213146998106,-0.005477798237793152
2009-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012674272926043173,0.0,-0.0005753740089691206,-0.004238661033918234,0.0,0.0,0.0,0.0,-0.0008992806361440842,0.0,0.0,0.0,0.0,0.0,-0.009122413019110986,0.0,0.0,-0.005709950801066288,0.0,-0.0042235280457108,0.0,-0.0026426589450713744,-0.0008351999270665988,-0.006436977924686449,-0.012595790082849834,-0.0051460685685426055
2009-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004448688620684038,-0.0055984387696612625,-0.015223200836288697,-0.0008776184770775686,0.0,-0.03493577391347946,-0.00025781169576655216,0.0,0.0,0.0,-0.001796706522265601,0.0,-0.0033786333781784528,-0.009748182867112432,-0.01215820447980942,-0.012741280134255906,-0.0006163328392330136,-0.00555078466080694,0.0,-0.004731998713147334,-0.012397413892469622,-0.006358634876262481,0.0,0.0,-0.004937933284085039,-0.004669034764116453
2009-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.735647155193703e-05,0.0,-0.004991414056709331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006383075016479667,0.0
2009-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00032238305833898195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007605564129029574,0.0,0.0,0.0,0.0,0.0,-0.013956136951908726,0.0
2009-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003171585278294309,-0.0037754180079945243,-0.0471067992148857,-0.19437427685780495,-0.06965771601169951,0.0,-0.00042570483817883087,-0.19586873196412347,0.0,-0.08322728927413281,-0.03172089924199828,-0.06514640891063816,-0.0798295022891935,-0.009665868178009712,-0.09310240262887781,-0.045699391682105794,-0.01465000925345139,-0.11603679193337735,-0.0016840567772840043,0.0,-0.14716150822823493,-0.06787172206110609,-0.08227928015811442,-0.14194418153303778,-0.001378075047553995,-0.11192162161629582
2009-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031816762443153124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03038542877385808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023599216805712864,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004674672127669144,-0.033375677121809666,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09482253451700573,-0.166336379898401,-0.11112659423645788,-0.036128154912083904,-0.09357326837822888,-0.0007996801705645318,-0.07976475876871181,0.0,-0.06847338125066438,-0.03631528628088593,-0.009326864215802422,-0.1417035068467265,-0.04242149077770446,-0.15138136207845365,-0.11792392896879988,-0.03536714383729134,-0.13354413529271003,-0.001432979233058962,-0.049946902297255846,-0.1471232008884824,-0.08088554302137252,-0.06744991905212527,-0.15996641602306483,-0.04733830261464522,-0.1271148550564215
2009-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05747931603629808,-0.07535270751873036,-0.10643707109087774,-0.06562718880427276,-0.14883235038259346,0.0,-0.08905436215864482,-0.03996433462394311,-0.060904823744430514,-0.04344365066678285,-0.06476279744692315,-0.06771157511749903,-0.13416682309226458,-0.1301868023739261,-0.04088728586773227,-0.06613980250454476,-0.04760069907192399,-0.0005122763476952397,-0.022828032556200917,-0.04593043031464705,-0.0483142361007321,-0.060672689810806923,-0.12695363551246996,-0.11807719656452015,-0.13867835376491108
2009-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007481076087573868,0.0,0.0,-0.00014192724317263483,0.0,0.0,0.0,0.0,-0.007461761110188814,0.0,0.0,-0.014787817472939224,0.0,0.0,-0.009236948764072217,0.0,-0.035617974582213385,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05408192731164774,-0.021396720040700146,-0.008937625687414297,-0.025871534163177633,-0.03562027557526504,0.0,0.0,-0.03955438015671042,-0.022925920261380295,-0.006430001066329849,-0.016404481917863478,-0.0779515011196219,-0.05150141752480794,-0.005964041149561616,0.0,0.0,-0.028567117161274247,-0.00013175712788515703,0.0,-0.07452014499736692,-0.016881086610512963,-0.02290799085836248,-0.07085333713987119,0.0,-0.050681119665131974
2009-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.048234772003931115,-0.050963290703744946,-0.051156740195807515,-0.024527640811955152,-0.055788313333656414,-0.0001935421444061447,-0.05758908420157738,-0.026375155254394045,-0.021444959546420117,-0.018693441740520067,-0.011884465773333908,-0.026152984040584304,-0.023440003767310827,-0.021257341534063556,-0.003925962224005097,-0.027960814997642913,-0.03278612179910256,-0.0006297459988588994,-0.0061853094871286984,-0.004476129086309566,-0.014411778661303332,-0.021297326065747024,-0.06211924015857012,0.0,-0.03697148176976095
2009-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006489203144725897,0.0,0.0,-0.01254209236443879,-0.009192744431042232,0.0,-0.03157448424138298,0.0,-0.013742194356943127,-0.010371620996827313,0.0,0.0,-0.0014834046851459476,0.0,-0.029132438237849723,-0.01715962028282636,0.0,0.0,-0.0508154129545586,0.0,0.0,-0.013566694088637365,-0.0019544889650561226,-0.027965197780181805,-0.04320961696946925
2009-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001196172391430217,-0.026297169980889823,-0.03106172393347162,-0.04818311468951375,-0.020260612989196455,-0.02757210846992153,0.0,0.0,-0.032402429697141244,-0.01827120305033003,-0.014674410929260417,0.0,-0.025303264116347757,-0.02527498662784563,-0.08413269292506187,-0.03779856062225795,-0.012903404835908017,-0.03872849907497056,-0.00011719207794969044,-0.0494526352105531,-0.06349761146286226,-0.0029975043259860557,-0.018516562847593787,-0.006949298293205841,-0.014777400690757503,-0.023630899404416483
2009-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0484311621910658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0044066800929467576,0.0,0.0,0.0,-0.0008612523140236472,0.0,0.0,0.0,-0.002722571787910688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020930767808573503,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00314169281344423,0.0,0.0,-0.014222535037878181,0.0,0.0,0.0,-0.0004737952742162044,0.0,0.0,0.0,0.0,-0.009347932430346262,-0.003485428116557693,-0.006677165420809761,-0.005629012731063643,0.0,-0.016475971177741577,0.0,0.0,-0.023975617173991548,-0.002176663506098464,0.0,-0.0047197727733517825,0.0,-0.004873840321562906
2009-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012594460103070304,-0.02145551741211249,0.0,-0.006854321154766474,-0.00255188978226889,0.0,-0.00010316457337733453,-0.011929584807486293,0.0,-0.010068533585809503,-0.0035308000588112898,-0.0014492756159905085,-0.004712673436570114,-0.0010321147357416072,-0.00493828164058252,0.0,-0.012279973136034794,-0.010595952364376604,-0.0004388338791661006,0.0,-0.006904212099548612,0.0,-0.009921109988046739,-0.00039231071511403037,-0.004701598078641067,-0.008744590388751305
2009-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006303183316154204,-0.014691513880551677,0.0,-0.01685657517411432,-0.017874498404273048,0.0,-0.00021926006265804432,0.0,-0.012272711534364156,-0.013785527112998741,0.0,0.0,-0.0046658706724498344,-0.006694852454539796,-0.00695482187336971,0.0,0.0,-0.015907016214339542,0.0,0.0,-0.02030146920511733,0.0,-0.013959916139880374,-0.0029374347959760794,-0.010723589984767246,-0.0038792817676647773
2009-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01592073428684504,-0.006635216381218889,0.0,-0.004194637022851833,0.0,0.0,0.0,0.0,0.0,-0.001206418290851774,0.0,-0.0005599328226923717,0.0,0.0,-0.005061251820468904,-0.0024526757596192716,-0.00017553868478836776,-0.002893892694842748,-0.020061181375770953,-0.004711433921319785,0.0,0.0,-0.003319046056165176,0.0
2009-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001846235523761397,0.0,-0.0029489091182073324,-0.006356863602188151,0.0,-0.00012899064835725227,-0.006842229265761723,0.0,-0.010270745190202435,-0.006230549750636083,0.0,-0.0034908796642878492,-0.005777579865387905,-0.020548668227387434,-0.005941676305222021,0.0,-0.01493437859882274,0.0,-0.029243282871510345,-0.007378271813867077,-0.007703741803384068,-0.010413090764605226,-0.01038512321742091,0.0,-0.012385976582570735
2009-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0056550574833451606,0.0,-0.00019790876470615615,0.0,0.0,-0.006694620906396831,0.0,-0.0010076242553949122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036538821585390124,0.0,0.0,0.0,0.0,0.0,0.0
